Country,Year,DomesticType,ProductionType,DomesticConsumption,Production,Export,Import,ImporterConsumption,GreenInventory,ReExport
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Uganda,2007,Robusta/Arabica,Robusta/Arabica,10815000,209400000,161580000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
Venezuela,2007,Arabica,Arabica,94939800,91200000,4200000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
"Viet Nam",2007,Robusta/Arabica,Robusta/Arabica,56280000,984300000,1076160000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Yemen,2007,Arabica,Arabica,7800000,11880000,4320000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
Angola,2008,Robusta/Arabica,Robusta/Arabica,1800000,2280000,360000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
"Bolivia (Plurinational State of)",2008,Arabica,Arabica,2700000,7200000,4080000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Brazil,2008,Arabica/Robusta,Arabica/Robusta,1059600000,3089460000,1770600000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Burundi,2008,Arabica/Robusta,Arabica/Robusta,86100,24720000,15060000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Ecuador,2008,Arabica/Robusta,Arabica/Robusta,9000000,46260000,52080000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
Indonesia,2008,Robusta/Arabica,Robusta/Arabica,199980000,576720000,344460000,NULL,NULL,NULL,NULL
